proveedor,laboratorio,cum,descripcion,precio,iva,principio_activo
SOLINSA FEBRERO,LAFRANCOL,19930431-06,LEVOTIROXINA SODICA 100MCG TAB FCOX90 CX1 (SYNTHROID) - LAFRANCOL,1172.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,MERCK,19987944-01,LEVOTIROXINA SODICA 112MCG TAB CX50 (EUTIROX) - MERCK,740.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,20001059-11,LEVOTIROXINA SODICA 112MCG TAB CX50 (TIROXIN) - SIEGFRIED,480.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,20001059-32,LEVOTIROXINA SODICA 112MCG TAB CX60 - SIEGFRIED,309.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,LAFRANCOL,19930432-06,LEVOTIROXINA SODICA 112MCG TAB FCOX90 CX1 (SYNTHROID) - LAFRANCOL,1244.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,MERCK,206777-01,LEVOTIROXINA SODICA 125MCG TAB CX50 (EUTIROX) - MERCK,337.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,19943015-35,LEVOTIROXINA SODICA 125MCG TAB CX60 - SIEGFRIED,85.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,LAFRANCOL,19930433-06,LEVOTIROXINA SODICA 125MCG TAB FCOX90 CX1 (SYNTHROID) - LAFRANCOL,1502.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,MERCK,19987943-01,LEVOTIROXINA SODICA 137MCG TAB CX50 (EUTIROX) - MERCK,788.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,LAFRANCOL,20027722-13,LEVOTIROXINA SODICA 137MCG TAB FCOX90 CX1 (SYNTHROID) - LAFRANCOL,1507.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,19943979-45,LEVOTIROXINA SODICA 150MCG TAB CX300 - SIEGFRIED,91.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,MERCK,19992452-08,LEVOTIROXINA SODICA 150MCG TAB CX50 (EUTIROX) - MERCK,230.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,LAFRANCOL,19930434-06,LEVOTIROXINA SODICA 150MCG TAB FCOX90 CX1 (SYNTHROID) - LAFRANCOL,1660.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,MERCK,20030796-02,LEVOTIROXINA SODICA 175MCG TAB CX50 (EUTIROX) - MERCK,1194.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,LAFRANCOL,20031721-11,LEVOTIROXINA SODICA 175MCG TAB FCOX90 CX1 (SYNTHROID) - LAFRANCOL,1599.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,PROCAPS,20234895-14,LEVOTIROXINA SODICA 200MCG CAP CX60 (PROLEVO) - PROCAPS,990.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,MERCK,20030795-02,LEVOTIROXINA SODICA 200MCG TAB CX50 (EUTIROX) - MERCK,1134.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,TECNOQUIMICAS,20027645-39,LEVOTIROXINA SODICA 25MCG TAB CX150 - TECNOQUIMICAS,132.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,20009747-07,LEVOTIROXINA SODICA 25MCG TAB CX210 - SIEGFRIED,59.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,MERCK,19980015-09,LEVOTIROXINA SODICA 25MCG TAB CX50 (EUTIROX) - MERCK,525.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,20009747-04,LEVOTIROXINA SODICA 25MCG TAB CX50 (TIROXIN) - SIEGFRIED,295.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,LAFRANCOL,19930427-06,LEVOTIROXINA SODICA 25MCG TAB FCOX90 CX1 (SYNTHROID) - LAFRANCOL,837.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,19960116-17,LEVOTIROXINA SODICA 50MCG TAB CX300 - SIEGFRIED,34.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,MERCK,19976365-11,LEVOTIROXINA SODICA 50MCG TAB CX50 (EUTIROX) - MERCK,80.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,19960116-09,LEVOTIROXINA SODICA 50MCG TAB CX50 (TIROXIN) - SIEGFRIED,360.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,LAFRANCOL,19930428-06,LEVOTIROXINA SODICA 50MCG TAB FCOX90 CX1 (SYNTHROID) - LAFRANCOL,831.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,20008603-16,LEVOTIROXINA SODICA 62MCG TAB CX50 (TIROXIN 62) - SIEGFRIED,320.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,20008603-21,LEVOTIROXINA SODICA 62MCG TAB CX60 - SIEGFRIED,270.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,TECNOQUIMICAS,20027702-65,LEVOTIROXINA SODICA 75MCG TAB CX150 - TECNOQUIMICAS,140.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,MERCK,206776-12,LEVOTIROXINA SODICA 75MCG TAB CX50 (EUTIROX) - MERCK,216.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,LAFRANCOL,19930429-06,LEVOTIROXINA SODICA 75MCG TAB FCOX90 CX1 (SYNTHROID) - LAFRANCOL,993.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,MERCK,19987947-08,LEVOTIROXINA SODICA 88MCG TAB CX50 (EUTIROX) - MERCK,598.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,20001113-07,LEVOTIROXINA SODICA 88MCG TAB CX50 (TIROXIN) - SIEGFRIED,399.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,SIEGFRIED,20001113-13,LEVOTIROXINA SODICA 88MCG TAB CX60 - SIEGFRIED,275.0,0,LEVOTIROXINA SODICA
SOLINSA FEBRERO,ROPSOHN,50709-04,LIDOCAINA 100MG/ML (10%) SOL TOP FCOX80G (ROXICAINA ATOMIZADOR 80G/83ML) - ROPSOHN,66952.0,0,LIDOCAINA
SOLINSA FEBRERO,ROPSOHN,43735-05,LIDOCAINA 10MG/ML (1%) SOL INY VIALX10ML CX24 (ROXICAINA) - ROPSOHN,14214.0,0,LIDOCAINA
SOLINSA FEBRERO,ROPSOHN,31539-09,LIDOCAINA 10MG/ML (1%) SOL INY VIALX50ML (ROXICAINA SIMPLE) - ROPSOHN,25793.0,0,LIDOCAINA
SOLINSA FEBRERO,ROPSOHN,52038-11,LIDOCAINA 20MG/ML (2%) SOL INY AMPX10ML CX24 (ROXICAINA SIMPLE LIBRE DE PRESERVANTES) - ROPSOHN,5049.0,0,LIDOCAINA
SOLINSA FEBRERO,ROPSOHN,31540-02,LIDOCAINA 20MG/ML (2%) SOL INY VIALX50ML CX1 (ROXICAINA) - ROPSOHN,24300.0,0,LIDOCAINA
SOLINSA FEBRERO,ROPSOHN,39002-01,LIDOCAINA 2G/100G (2%) JAL TOP TUBX30ML CX1 (ROXICAINA JALEA) - ROPSOHN,8561.0,0,LIDOCAINA
SOLINSA FEBRERO,PROCLIN PHARMA,19980849-01,LIDOCAINA 2G/100G (2%) JAL URETRAL TUBX30G (JALEA) - PROCLIN PHARMA,8300.0,0,LIDOCAINA
SOLINSA FEBRERO,PERCOS,20021553-05,LIDOCAINA 4G/100G (4%) CREM TOP TUBX15G CX1 (LIDOMAX) - PERCOS,35420.0,0,LIDOCAINA
SOLINSA FEBRERO,PERCOS,20021553-04,LIDOCAINA 4G/100G (4%) CREM TOP TUBX5G CX1 (LIDOMAX) - PERCOS,20877.0,0,LIDOCAINA
SOLINSA FEBRERO,NOVAMED,20101039-08,LIDOCAINA 5.5MG/ML SOL BUC FCOX10ML CX1 (CHIQUIDENT) - NOVAMED,12074.0,0,LIDOCAINA
SOLINSA FEBRERO,PROCTER & GAMBLE,19986087-01,LIDOCAINA 5.5MG/ML SOL BUC FCOX10ML CX1 (NENE-DENT) - PROCTER & GAMBLE,32000.0,0,LIDOCAINA
SOLINSA FEBRERO,ROPSOHN,39005-02,LIDOCAINA 5G/100G (5%) PDA TOP TUBX10G CX1 (ROXICAINA) - ROPSOHN,25903.0,0,LIDOCAINA
SOLINSA FEBRERO,GRUNENTHAL,19982562-08,LIDOCAINA 700MG SIST TRANSD PARCH CX30 (VERSATIS 5%) - GRUNENTHAL,8005.0,0,LIDOCAINA
SOLINSA FEBRERO,ROPSOHN,218965-02,LIDOCAINA+PRILOCAINA (2.5G+2.5G)/100G CREM TOP C*1 TUB X 5G (ANESTECIN) - ROPSOHN,34025.0,0,LIDOCAINA+PRILOCAINA
SOLINSA FEBRERO,HALEON,22916-02,LIDOCAINA+TRIBENOSIDO (2G+5G)/100G CREM RECT TUBX30G+CAN CX1 (PROCTO-GLYVENOL 2%+5%) - HALEON,62280.0,0,LIDOCAINA+TRIBENOSIDO
SOLINSA FEBRERO,HALEON,227028-01,LIDOCAINA+TRIBENOSIDO 400MG+40MG SUPOS CX5 (PROCTO-GLYVENOL) - HALEON,12375.0,0,LIDOCAINA+TRIBENOSIDO
SOLINSA FEBRERO,PROCAPS,20195590-01,LIDOCAINA+VITAMINA B1+B6+B12 (30MG+100MG+100MG+10MG)/2ML SOL INY JERPREX2ML CX3 (B-VIT DOBLE CAMARA) - PROCAPS,29600.0,0,LIDOCAINA+VITAMINA B1+B6+B12
SOLINSA FEBRERO,GALDERMA,201754-01,LIMECICLINA (TETRACICLINA) 204MG (EQ 150MG) CAP CX16 (TETRALYSAL) - GALDERMA,4354.0,0,LIMECICLINA (TETRACICLINA)
SOLINSA FEBRERO,GALDERMA,19924729-04,LIMECICLINA (TETRACICLINA) 408MG (EQ 300MG) CAP CX16 (TETRALYSAL) - GALDERMA,5290.0,0,LIMECICLINA (TETRACICLINA)
SOLINSA FEBRERO,GALDERMA,19924729-07,LIMECICLINA (TETRACICLINA) 408MG (EQ 300MG) CAP CX28 (TETRALYSAL) - GALDERMA,5263.0,0,LIMECICLINA (TETRACICLINA)
SOLINSA FEBRERO,BOEHRINGER,20023511-03,LINAGLIPTINA 5MG TAB CX30 (TRAYENTA) - BOEHRINGER,4055.0,0,LINAGLIPTINA
SOLINSA FEBRERO,BOEHRINGER,20044944-08,LINAGLIPTINA+METFORMINA 2.5MG+1.000MG TAB FCOX60 CX1 (TRAYENTA DUO) - BOEHRINGER,2270.0,0,LINAGLIPTINA+METFORMINA
SOLINSA FEBRERO,BOEHRINGER,20044943-08,LINAGLIPTINA+METFORMINA 2.5MG+850MG TAB FCOX60 CX1 (TRAYENTA DUO) - BOEHRINGER,2040.0,0,LINAGLIPTINA+METFORMINA
SOLINSA FEBRERO,FRESENIUS KABI,20121679-01,LINEZOLID 2MG/ML SOL INY BOLX300ML (KABIZOLID) - FRESENIUS KABI,99252.0,0,LINEZOLID
SOLINSA FEBRERO,MEGALABS,20018890-03,LINEZOLID 2MG/ML SOL INY BOLX300ML (LITASINA) - MEGALABS,52738.0,0,LINEZOLID
SOLINSA FEBRERO,MEDIFARMA,20124984-06,LINEZOLID 2MG/ML SOL INY BOLX300ML (LOZYD) - MEDIFARMA,26000.0,0,LINEZOLID
SOLINSA FEBRERO,PFIZER,19907394-06,LINEZOLID 2MG/ML SOL INY BOLX300ML (ZYVOXID FREEFLEX) - PFIZER,114446.0,0,LINEZOLID
SOLINSA FEBRERO,BIOFLUIDOS & FARMA,20057153-02,LINEZOLID 2MG/ML SOL INY BOLX300ML CX2 (BIOZOLIDA) - BIOFLUIDOS & FARMA,30313.0,0,LINEZOLID
SOLINSA FEBRERO,PFIZER,19909516-01,LINEZOLID 600MG C*10 TAB (ZYVOXID) - PFIZER,56800.0,0,LINEZOLID
SOLINSA FEBRERO,VESALIUS PHARMA,20045677-02,LINEZOLID 600MG TAB CX10 - VESALIUS PHARMA,19975.0,0,LINEZOLID
SOLINSA FEBRERO,FRESENIUS KABI,19977782-07,LIPIDOS 20% EMUL INY FCOX100ML (SMOFLIPID) - FRESENIUS KABI,39519.0,0,LIPIDOS
SOLINSA FEBRERO,FRESENIUS KABI,19977782-08,LIPIDOS 20% EMUL INY FCOX250ML (SMOFLIPID) - FRESENIUS KABI,57957.0,0,LIPIDOS
SOLINSA FEBRERO,FRESENIUS KABI,19977782-01,LIPIDOS 20% EMUL INY FCOX500ML (SMOFLIPID) - FRESENIUS KABI,78234.0,0,LIPIDOS
SOLINSA FEBRERO,NOVO NORDISK,20094683-01,LIRAGLUTIDA 6MG/ML SOL INY PEN PREX3ML CX1 (SAXENDA) - NOVO NORDISK,156999.0,0,LIRAGLUTIDA
SOLINSA FEBRERO,LAFRANCOL,20083500-05,LISDEXANFETAMINA 30MG CAP CX30 (SAMEXID) - LAFRANCOL,6550.0,0,LISDEXANFETAMINA
SOLINSA FEBRERO,LAFRANCOL,20068384-05,LISDEXANFETAMINA 50MG CAP CX30 (SAMEXID) - LAFRANCOL,10358.0,0,LISDEXANFETAMINA
SOLINSA FEBRERO,LAFRANCOL,37564-08,LISINOPRIL 10MG C*10 TAB (LISIPRIL) - LAFRANCOL,6789.0,0,LISINOPRIL
SOLINSA FEBRERO,LAFRANCOL,37168-04,LISINOPRIL 20MG C*10 TAB (LISIPRIL) - LAFRANCOL,12276.0,0,LISINOPRIL
SOLINSA FEBRERO,LAFRANCOL,19951978-02,LISINOPRIL 5MG TAB CX20 (LISIPRIL) - LAFRANCOL,3579.0,0,LISINOPRIL
SOLINSA FEBRERO,TECNOQUIMICAS,19924345-36,LOPERAMIDA 2MG TAB CX100 (PANGETAN NF) - TECNOQUIMICAS,802.0,0,LOPERAMIDA
SOLINSA FEBRERO,ECAR,34537-02,LOPERAMIDA 2MG TAB CX240 - ECAR,59.0,0,LOPERAMIDA
SOLINSA FEBRERO,AUROBINDO,20115574-01,LOPINAVIR+RITONAVIR 200MG+50MG TAB FCOX120 CX1 - AUROBINDO,799.0,0,LOPINAVIR+RITONAVIR
SOLINSA FEBRERO,AMERICAN GENERICS,39641-01,LORATADINA 10MG C*100 TAB - AMERICAN GENERICS,42.0,0,LORATADINA
SOLINSA FEBRERO,NOVAMED,20103113-96,LORATADINA 1MG/ML JBE FCO*90ML (LORDINEX FRAMBUESA) - NOVAMED,3260.0,0,LORATADINA
SOLINSA FEBRERO,NOVAMED,19988817-05,LORATADINA+NOSCAPINA+SALBUTAMOL (5MG+2.5MG+2MG)/ML JBE C*1 FCO X 120ML (NEUMOLEX) - NOVAMED,26561.0,0,LORATADINA+NOSCAPINA+SALBUTAMOL
SOLINSA FEBRERO,BEST,20009248-01,LORATADINA+NOSCAPINA+TERBUTALINA (100MG+50MG+30MG)/100 ML JBE FCOX120ML CX1 (NASMINE NF) - BEST,10505.0,0,LORATADINA+NOSCAPINA+TERBUTALINA
SOLINSA FEBRERO,PFIZER,19902391-03,LORAZEPAM 1MG TAB CX30 (ATIVAN) - PFIZER,620.0,0,LORAZEPAM
SOLINSA FEBRERO,PFIZER,19902389-03,LORAZEPAM 2MG TAB CX30 (ATIVAN) - PFIZER,760.0,0,LORAZEPAM
SOLINSA FEBRERO,PFIZER,20209759-01,LORLATINIB 100MG TAB CX30 (LORBRENA) - PFIZER,749895.0,0,LORLATINIB
SOLINSA FEBRERO,MERZ PHARMA,19900270-07,L-ORNITINA-L-ASPARTATO 3G POL GRAN SOBX5G CX30 (HEPA-MERZ) - MERZ PHARMA,5978.0,0,L-ORNITINA-L-ASPARTATO
SOLINSA FEBRERO,MERZ PHARMA,19900482-01,L-ORNITINA-L-ASPARTATO 5G/10ML SOL INY C*5 AMP X 10ML (HEPA-MERZ) - MERZ PHARMA,30185.0,0,L-ORNITINA-L-ASPARTATO
SOLINSA FEBRERO,FARMACAPSULAS,20123643-17,LOSARTAN 100MG C*300 TAB - FARMACAPSULAS,85.0,0,LOSARTAN
SOLINSA FEBRERO,BIOQUIFAR,19980115-07,LOSARTAN 100MG TAB CX1000 (LOSARTEN) - BIOQUIFAR,82.0,0,LOSARTAN
SOLINSA FEBRERO,BUSSIE,19944682-05,LOSARTAN 100MG TAB CX105 (SATOREN) - BUSSIE,79.0,0,LOSARTAN
SOLINSA FEBRERO,ORGANON,59605-01,LOSARTAN 100MG TAB CX30 (COZAAR) - ORGANON,4781.0,0,LOSARTAN
SOLINSA FEBRERO,BUSSIE,20003175-05,LOSARTAN 50MG C*30 TAB (SATOREN) - BUSSIE,3488.0,0,LOSARTAN
SOLINSA FEBRERO,ORGANON,59606-10,LOSARTAN 50MG TAB CX30 (COZAAR) - ORGANON,4316.0,0,LOSARTAN
SOLINSA FEBRERO,FARMACAPSULAS,20123645-10,LOSARTAN 50MG TAB CX300 - FARMACAPSULAS,48.0,0,LOSARTAN
SOLINSA FEBRERO,GENFAR,19965499-11,LOSARTAN 50MG TAB CX900 - GENFAR,43.0,0,LOSARTAN
SOLINSA FEBRERO,TECNOQUIMICAS,20086574-03,LOTEPREDNOL ETABONATO 2MG/ML (0.2%) SUSP OFT GTS FCOX5ML CX1 (OFTAPREDNOL) - TECNOQUIMICAS,31600.0,0,LOTEPREDNOL ETABONATO
SOLINSA FEBRERO,MEGALABS,20208117-01,LOTEPREDNOL ETABONATO 2MG/ML (0.2%) SUSP OFT GTS FCOX5ML CX1 (TALOF) - MEGALABS,35231.0,0,LOTEPREDNOL ETABONATO
SOLINSA FEBRERO,TECNOQUIMICAS,20086576-01,LOTEPREDNOL ETABONATO 5MG/ML (0.5%) SUSP OFT FCOX5ML CX1 (OFTAPREDNOL MAX) - TECNOQUIMICAS,18555.0,0,LOTEPREDNOL ETABONATO
SOLINSA FEBRERO,MEGALABS,20212627-01,LOTEPREDNOL ETABONATO 5MG/ML (0.5%) SUSP OFT GTS FCOX5ML CX1 (LOTESOFT) - MEGALABS,48881.0,0,LOTEPREDNOL ETABONATO
SOLINSA FEBRERO,MEGALABS,20220552-01,LOTEPREDNOL ETABONATO+TOBRAMICINA (5MG+3MG)/ML (0.5%+0.3%) SUSP OFT GTS FCOX5ML CX1 (LOTEMICIN) - MEGALABS,51008.0,0,LOTEPREDNOL ETABONATO+TOBRAMICINA
SOLINSA FEBRERO,SIEGFRIED,20028573-02,LUBIPROSTONE 24MCG C*20 CAP (MODULEX) - SIEGFRIED,4019.0,0,LUBIPROSTONE
SOLINSA FEBRERO,TECNOQUIMICAS,20057097-02,LUBIPROSTONE 24MCG C*21 CAP (MOVIPROST) - TECNOQUIMICAS,3370.0,0,LUBIPROSTONE
SOLINSA FEBRERO,TECNOQUIMICAS,20057095-06,LUBIPROSTONE 8MCG C*14 CAP (MOVIPROST) - TECNOQUIMICAS,2838.0,0,LUBIPROSTONE
SOLINSA FEBRERO,MONTE VERDE,20192656-01,LURASIDONA 20MG C*30 TAB (LURAZIC) - MONTE VERDE,4800.0,0,LURASIDONA
SOLINSA FEBRERO,MSN,20167332-02,LURASIDONA 40MG C*30 TAB (LURALEP) - MSN,4600.0,0,LURASIDONA
SOLINSA FEBRERO,MONTE VERDE,20192656-02,LURASIDONA 40MG C*30 TAB (LURAZIC) - MONTE VERDE,4000.0,0,LURASIDONA
SOLINSA FEBRERO,SIEGFRIED,20156892-02,LURASIDONA 40MG TAB CX30 (LURAP) - SIEGFRIED,4010.0,0,LURASIDONA
SOLINSA FEBRERO,MSN,20167332-05,LURASIDONA 80MG C*30 TAB (LURALEP) - MSN,6000.0,0,LURASIDONA
SOLINSA FEBRERO,MONTE VERDE,20192656-03,LURASIDONA 80MG C*30 TAB (LURAZIC) - MONTE VERDE,5750.0,0,LURASIDONA
SOLINSA FEBRERO,SIEGFRIED,20156886-02,LURASIDONA 80MG TAB CX30 (LURAP) - SIEGFRIED,5790.0,0,LURASIDONA
SOLINSA FEBRERO,MONTE VERDE,20218092-03,MACITENTAN 10MG TAB CX30 (MACINTA) - MONTE VERDE,49000.0,0,MACITENTAN
SOLINSA FEBRERO,MSN,20192669-02,MACITENTAN 10MG TAB CX30 (MACITENT) - MSN,52939.0,0,MACITENTAN
SOLINSA FEBRERO,THE LABS,20196519-02,MACITENTAN 10MG TAB CX30 (MATEMPULL) - THE LABS,56934.0,0,MACITENTAN
SOLINSA FEBRERO,MEDIFARMA,38819-06,MANITOL 20G/100ML (20%) SOL INY BOLX500ML - MEDIFARMA,14120.0,0,MANITOL
SOLINSA FEBRERO,BAXTER,29514-02,MANITOL 20G/100ML (20%) SOL INY C*40 BOL X 500ML (OSMORIN VIAFLEX REF:ARD5633) - BAXTER,18999.0,0,MANITOL
SOLINSA FEBRERO,GLAXOSMITHKLINE,19989116-01,MARAVIROC 150MG C*60 TAB (CELSENTRI) - GLAXOSMITHKLINE,24200.0,0,MARAVIROC
SOLINSA FEBRERO,COMERFAR,19948951-01,MEBENDAZOL 100MG/5ML SUSP ORL FCOX30ML (ASCAZOL) - COMERFAR,2500.0,0,MEBENDAZOL
SOLINSA FEBRERO,LAFRANCOL,20040666-01,MEBEVERINA HCL 10MG/ML (1%) SUSP ORL FCOX100ML CX1 (DUSPATALIN) - LAFRANCOL,49837.0,0,MEBEVERINA HCL
SOLINSA FEBRERO,LAFRANCOL,19902103-01,MEBEVERINA HCL 200MG CAP LIB PRO CX30 (DUSPATALIN RETARD) - LAFRANCOL,4296.0,0,MEBEVERINA HCL
SOLINSA FEBRERO,LEGRAND,19966737-04,MEBEVERINA HCL 200MG TAB CX30 (MEBEMINT) - LEGRAND,2030.0,0,MEBEVERINA HCL
SOLINSA FEBRERO,FARMACEUTICA PARAGUAYA,20118370-01,MEBEVERINA HCL+SIMETICONA 200MG+300MG CAP CX30 (ARLUY DUO) - FARMACEUTICA PARAGUAYA,4140.0,0,MEBEVERINA HCL+SIMETICONA
SOLINSA FEBRERO,TECNOQUIMICAS,20208878-03,MECLIZINA 25MG CAP CX14 (VERMEC) - TECNOQUIMICAS,1875.0,0,MECLIZINA
SOLINSA FEBRERO,RAD NEURIM,20070927-04,MELATONINA 2MG TAB LIB PRO CX30 (CIRCADIN) - RAD NEURIM,5380.0,0,MELATONINA
SOLINSA FEBRERO,HEALTHY AMERICA,20086893-05,MELATONINA 3MG CAP FCOX120 - HEALTHY AMERICA,334.0,0,MELATONINA
SOLINSA FEBRERO,FUNAT,20001340-01,MELATONINA 3MG TAB FCOX60 - FUNAT,740.0,0,MELATONINA
SOLINSA FEBRERO,ASPEN,46265-01,MELFALAN 2MG TAB FCOX25 CX1 (ALKERAN) - ASPEN,7599.0,0,MELFALAN
SOLINSA FEBRERO,BOEHRINGER,20056777-02,MELOXICAM 15MG CAP CX5 (NIFLAMIN PL FORTE) - BOEHRINGER,7160.0,0,MELOXICAM
SOLINSA FEBRERO,SIEGFRIED,19965075-07,MELOXICAM 15MG TAB CX250 (MELCOX) - SIEGFRIED,77.0,0,MELOXICAM
SOLINSA FEBRERO,LA SANTE,19906196-06,MELOXICAM 15MG TAB CX50 - LA SANTE,95.0,0,MELOXICAM
SOLINSA FEBRERO,GENFAR,19976644-03,MELOXICAM 15MG/1.5ML SOL INY AMPX1.5ML CX10 - GENFAR,1234.0,0,MELOXICAM
SOLINSA FEBRERO,GENFAR,19976644-04,MELOXICAM 15MG/1.5ML SOL INY AMPX1.5ML CX5 - GENFAR,1192.0,0,MELOXICAM
SOLINSA FEBRERO,BLASKOV,20028810-05,MELOXICAM 15MG/1.5ML SOL INY AMPX1.5ML CX5 (MEBLAINEX) - BLASKOV,1642.0,0,MELOXICAM
SOLINSA FEBRERO,BUSSIE,20020401-02,MELOXICAM 1G/100G (1%) GEL TOP C*1 TUB X 40G (OCAM) - BUSSIE,25859.0,0,MELOXICAM
SOLINSA FEBRERO,SIEGFRIED,53916-09,MELOXICAM 7.5MG TAB CX250 (MELCOX) - SIEGFRIED,58.0,0,MELOXICAM
SOLINSA FEBRERO,TECNOQUIMICAS,19988137-11,MEMANTINA 10MG C*300 TAB (MODUALZ) - TECNOQUIMICAS,277.0,0,MEMANTINA
SOLINSA FEBRERO,SALUS PHARMA,20059782-05,MEMANTINA 10MG TAB CX100 (ALZANTINA) - SALUS PHARMA,176.0,0,MEMANTINA
SOLINSA FEBRERO,SALUS PHARMA,20187965-05,MEMANTINA 20MG TAB CX100 (ALZANTINA) - SALUS PHARMA,480.0,0,MEMANTINA
SOLINSA FEBRERO,LUNDBECK,20008985-08,MEMANTINA 20MG TAB CX28 (EBIXA) - LUNDBECK,2100.0,0,MEMANTINA
SOLINSA FEBRERO,TECNOQUIMICAS,20059984-21,MEMANTINA 20MG TAB CX300 (MODUALZ) - TECNOQUIMICAS,679.0,0,MEMANTINA
SOLINSA FEBRERO,REMO,20013599-03,MENTOL+SALICILATO DE METILO (10G+28G)/100G GEL TOP TUBX30G (DOLOTRIN) - REMO,15300.0,0,MENTOL+SALICILATO DE METILO
SOLINSA FEBRERO,GERCO,20170757-05,MENTOL+SALICILATO DE METILO (1G+12G)/100ML SOL TOP SPRAYX200ML (FORZ SPORT) - GERCO,56596.0,0,MENTOL+SALICILATO DE METILO
SOLINSA FEBRERO,ASPEN,46262-01,MERCAPTOPURINA 50MG TAB FCOX25 CX1 (PURI-NETHOL) - ASPEN,2405.0,0,MERCAPTOPURINA
SOLINSA FEBRERO,PFIZER,201199-02,MEROPENEM 1G POL INY C*10 VIAL(MERONEM) - PFIZER,43200.0,0,MEROPENEM
SOLINSA FEBRERO,PROCAPS,20010367-01,MEROPENEM 1G POL INY VIAL CX1 (MEROBAC) - PROCAPS,17810.0,0,MEROPENEM
SOLINSA FEBRERO,VICAR,19978219-01,MEROPENEM 1G POL INY VIAL CX10 - VICAR,8900.0,0,MEROPENEM
SOLINSA FEBRERO,FRESENIUS KABI,20085484-01,MEROPENEM 1G POL INY VIAL CX10 (KABIPENEM) - FRESENIUS KABI,22116.0,0,MEROPENEM
SOLINSA FEBRERO,VICAR,20159905-01,MEROPENEM 500MG POL INY VIAL CX10 - VICAR,6900.0,0,MEROPENEM
SOLINSA FEBRERO,PFIZER,201200-01,MEROPENEM 500MG POL INY VIALX20ML CX10 (MERONEM) - PFIZER,21682.0,0,MEROPENEM
SOLINSA FEBRERO,DR. FALK PHARMA,20039643-03,MESALAZINA 1.5G POL GRAN PRO SOBX2.79G CX30 (SALOFALK) - DR. FALK PHARMA,4010.0,0,MESALAZINA
SOLINSA FEBRERO,DR. FALK PHARMA,19978379-01,MESALAZINA 1000MG POL GRAN PRO SOB CX50 (SALOFALK) - DR. FALK PHARMA,2669.0,0,MESALAZINA
SOLINSA FEBRERO,FERRING,19982968-01,MESALAZINA 1G POL GRAN PRO SOB CX50 (PENTASA) - FERRING,2690.0,0,MESALAZINA
SOLINSA FEBRERO,FERRING,19995433-02,MESALAZINA 1G SUPOS CX14 (PENTASA) - FERRING,5595.0,0,MESALAZINA
SOLINSA FEBRERO,FERRING,20028520-02,MESALAZINA 2G GRAN LIB PRO SOB CX30 (PENTASA) - FERRING,5380.0,0,MESALAZINA
SOLINSA FEBRERO,DR. FALK PHARMA,20041831-05,MESALAZINA 3G GRAN LIB PRO SOB CX30 (SALOFALK) - DR. FALK PHARMA,8022.0,0,MESALAZINA
SOLINSA FEBRERO,LABINCO,19998498-06,MESALAZINA 4G/60ML SUSP REC FCOX60ML CX7 (MESAX ENEMA) - LABINCO,7557.0,0,MESALAZINA
SOLINSA FEBRERO,DR. FALK PHARMA,207346-02,MESALAZINA 4G/60ML SUSP REC FCOX60ML CX7 (SALOFALK ENEMA) - DR. FALK PHARMA,27520.0,0,MESALAZINA
